tweet_id,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,predictions,conf,retweets,favorites,date_time
892420643555336193,13.0,10.0,Phineas,,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,1,,0.0,8409,38300,2017-08-01 16:23:56
892177421306343426,13.0,10.0,Tilly,,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,1,Chihuahua,0.323581,6200,32830,2017-08-01 00:17:27
891815181378084864,12.0,10.0,Archie,,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,1,Chihuahua,0.716012,4100,24731,2017-07-31 00:18:03
891689557279858688,13.0,10.0,Darla,,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,Labrador_retriever,0.168086,8537,41642,2017-07-30 15:58:51
891327558926688256,12.0,10.0,Franklin,,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,basset,0.555712,9257,39821,2017-07-29 16:00:24
891087950875897856,13.0,10.0,,,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,Chesapeake_Bay_retriever,0.425595,3077,19991,2017-07-29 00:08:17
890971913173991426,13.0,10.0,Jax,,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,Appenzeller,0.34170300000000003,2042,11702,2017-07-28 16:27:12
890729181411237888,13.0,10.0,,,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian,0.566142,18648,64662,2017-07-28 00:22:40
890609185150312448,13.0,10.0,Zoey,,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier,0.487574,4215,27478,2017-07-27 16:25:51
890240255349198849,14.0,10.0,Cassie,doggo,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke,0.511319,7300,31528,2017-07-26 15:59:51
890006608113172480,13.0,10.0,Koda,,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed,0.957979,7244,30293,2017-07-26 00:31:25
889880896479866881,13.0,10.0,Bruno,,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog,0.377417,4918,27449,2017-07-25 16:11:53
889665388333682689,13.0,10.0,,puppo,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke,0.966327,9939,47535,2017-07-25 01:55:32
889638837579907072,12.0,10.0,Ted,,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog,0.99165,4489,26848,2017-07-25 00:10:02
889531135344209921,13.0,10.0,Stuart,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever,0.953442,2212,14907,2017-07-24 17:02:04
889278841981685760,13.0,10.0,Oliver,,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet,0.626152,5353,24995,2017-07-24 00:19:32
888917238123831296,12.0,10.0,Jim,,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,golden_retriever,0.714719,4447,28742,2017-07-23 00:22:39
888804989199671297,13.0,10.0,Zeke,,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,golden_retriever,0.46976,4271,25281,2017-07-22 16:56:37
888554962724278272,13.0,10.0,Ralphus,,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,0.700377,3531,19641,2017-07-22 00:23:06
888078434458587136,12.0,10.0,Gerald,,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.995026,3452,21491,2017-07-20 16:49:33
887705289381826560,13.0,10.0,Jeffrey,,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664,5322,29803,2017-07-19 16:06:48
887517139158093824,14.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,,0.0,11525,45714,2017-07-19 03:39:09
887473957103951883,13.0,10.0,Canela,,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197,17967,68264,2017-07-19 00:47:34
887343217045368832,13.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741,10284,33282,2017-07-18 16:08:03
887101392804085760,12.0,10.0,,,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942,5890,30191,2017-07-18 00:07:08
886983233522544640,13.0,10.0,Maya,,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,7684,34733,2017-07-17 16:17:36
886736880519319552,13.0,10.0,Mingus,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,3248,11906,2017-07-16 23:58:41
886680336477933568,13.0,10.0,Derek,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,,0.0,4410,22160,2017-07-16 20:14:00
886366144734445568,12.0,10.0,Roscoe,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,3163,20935,2017-07-15 23:25:31
886258384151887873,13.0,10.0,Waffles,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,6210,27663,2017-07-15 16:17:19
885984800019947520,12.0,10.0,Jimbo,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494,6725,32305,2017-07-14 22:10:11
885528943205470208,13.0,10.0,Maisey,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,6354,35563,2017-07-13 15:58:47
885167619883638784,13.0,10.0,,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,4334,21670,2017-07-12 16:03:00
884925521741709313,12.0,10.0,Earl,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,18223,76566,2017-07-12 00:01:00
884876753390489601,13.0,10.0,Lola,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,5718,27599,2017-07-11 20:47:12
884562892145688576,13.0,10.0,Kevin,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,4814,24032,2017-07-11 00:00:02
884441805382717440,14.0,10.0,,,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,5592,26683,2017-07-10 15:58:53
884162670584377345,12.0,10.0,Yogi,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,2953,20127,2017-07-09 21:29:42
883838122936631299,12.0,10.0,Noah,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,3408,21653,2017-07-09 00:00:04
883482846933004288,,10.0,Bella,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,9849,45414,2017-07-08 00:28:19
883360690899218434,13.0,10.0,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997,3637,22320,2017-07-07 16:22:55
883117836046086144,13.0,10.0,,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562,6604,36765,2017-07-07 00:17:54
882992080364220416,13.0,10.0,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.466778,3874,23678,2017-07-06 15:58:11
882762694511734784,12.0,10.0,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,4862,27982,2017-07-06 00:46:41
882627270321602560,13.0,10.0,Stanley,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,6020,27585,2017-07-05 15:48:34
882268110199369728,13.0,10.0,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,11470,44445,2017-07-04 16:01:23
882045870035918850,13.0,10.0,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,golden_retriever,0.00694063,4919,29008,2017-07-04 01:18:17
881906580714921986,12.0,10.0,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,3363,24036,2017-07-03 16:04:48
881666595344535552,13.0,10.0,Gary,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,10548,49982,2017-07-03 00:11:11
881536004380872706,14.0,10.0,,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,15794,48886,2017-07-02 15:32:16
881268444196462592,12.0,10.0,Elliot,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,,0.0,5114,22825,2017-07-01 21:49:04
880935762899988482,13.0,10.0,Louis,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,,0.0,2754,16823,2017-06-30 23:47:07
880872448815771648,12.0,10.0,,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,3780,21037,2017-06-30 19:35:32
880465832366813184,12.0,10.0,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255,6214,28215,2017-06-29 16:39:47
880221127280381952,12.0,10.0,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,4171,26759,2017-06-29 00:27:25
880095782870896641,11.0,10.0,,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,4320,27336,2017-06-28 16:09:20
879862464715927552,13.0,10.0,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,3463,22087,2017-06-28 00:42:13
879492040517615616,12.0,10.0,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,3157,23158,2017-06-27 00:10:17
879415818425184262,13.0,10.0,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,43793,104725,2017-06-26 19:07:24
879376492567855104,12.0,10.0,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,Labrador_retriever,0.0334961,3093,16590,2017-06-26 16:31:08
879050749262655488,11.0,10.0,Steven,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,,0.0,4682,22328,2017-06-25 18:56:45
879008229531029506,13.0,10.0,Beau,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513,2669,18775,2017-06-25 16:07:47
878776093423087618,13.0,10.0,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684,4092,19209,2017-06-25 00:45:22
878281511006478336,13.0,10.0,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,1280,7667,2017-06-23 16:00:04
878057613040115712,14.0,10.0,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,6768,41590,2017-06-23 01:10:23
877736472329191424,13.0,10.0,Aja,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,18936,78970,2017-06-22 03:54:17
877611172832227328,14.0,10.0,,pupper,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,Irish_setter,0.364729,80,0,2017-06-21 19:36:23
877556246731214848,12.0,10.0,Penny,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,3778,22479,2017-06-21 15:58:08
877316821321428993,13.0,10.0,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,5135,27068,2017-06-21 00:06:44
877201837425926144,12.0,10.0,Nelly,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112,5540,26831,2017-06-20 16:29:50
876838120628539392,12.0,10.0,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,3323,20457,2017-06-19 16:24:33
876484053909872640,13.0,10.0,Benedict,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,2380,18560,2017-06-18 16:57:37
876120275196170240,13.0,10.0,Venti,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,4656,27625,2017-06-17 16:52:05
875747767867523072,13.0,10.0,Goose,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,4263,24933,2017-06-16 16:11:53
875144289856114688,13.0,10.0,Nugget,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048,4897,21712,2017-06-15 00:13:52
875021211251597312,12.0,10.0,,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999,4688,25220,2017-06-14 16:04:48
874680097055178752,12.0,10.0,Cash,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,4618,27572,2017-06-13 17:29:20
874296783580663808,13.0,10.0,Jed,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,4092,25818,2017-06-12 16:06:11
874057562936811520,12.0,10.0,,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,3940,22449,2017-06-12 00:15:36
874012996292530176,13.0,10.0,Sebastian,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,10381,34312,2017-06-11 21:18:31
873580283840344065,13.0,10.0,,,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537,3938,24018,2017-06-10 16:39:04
873213775632977920,12.0,10.0,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,1583,7184,2017-06-09 16:22:42
872967104147763200,12.0,10.0,,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,5392,27155,2017-06-09 00:02:31
872820683541237760,13.0,10.0,,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,3690,14604,2017-06-08 14:20:41
872620804844003328,13.0,10.0,Monkey,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,3693,20623,2017-06-08 01:06:27
872486979161796608,12.0,10.0,,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,8999,40384,2017-06-07 16:14:40
872261713294495745,13.0,10.0,Harry,,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2,Labrador_retriever,0.972019,6319,33967,2017-06-07 01:19:32
872122724285648897,12.0,10.0,Kody,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,pug,0.06673630000000001,8117,34242,2017-06-06 16:07:15
871879754684805121,13.0,10.0,Lassie,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,0.969171,11189,37798,2017-06-06 00:01:46
871762521631449091,12.0,10.0,Rover,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,3477,20159,2017-06-05 16:15:56
871515927908634625,12.0,10.0,Napolean,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781,3456,20111,2017-06-04 23:56:03
871032628920680449,13.0,10.0,Boomer,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.3980530000000001,3821,22555,2017-06-03 15:55:36
870804317367881728,11.0,10.0,,,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,,0.0,6229,33468,2017-06-03 00:48:22
870656317836468226,13.0,10.0,Cody,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.945495,2658,12366,2017-06-02 15:00:16
870374049280663552,13.0,10.0,Zoey,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,26326,82433,2017-06-01 20:18:38
870308999962521604,13.0,10.0,Rumble,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001,4175,21760,2017-06-01 16:00:09
870063196459192321,14.0,10.0,Clifford,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1,,0.0,8402,36581,2017-05-31 23:43:25
869772420881756160,13.0,10.0,Dewey,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,10091,42319,2017-05-31 04:27:59
869702957897576449,13.0,10.0,Stanley,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449,6378,28199,2017-05-30 23:51:58
869596645499047938,12.0,10.0,Scout,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156,3149,15954,2017-05-30 16:49:31
869227993411051520,13.0,10.0,Gizmo,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,3810,20415,2017-05-29 16:24:37
868880397819494401,14.0,10.0,Walter,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,French_bulldog,0.0999839,14622,65641,2017-05-28 17:23:24
868622495443632128,13.0,10.0,,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,5844,27208,2017-05-28 00:18:35
868552278524837888,12.0,10.0,Cooper,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,2114,10148,2017-05-27 19:39:34
867900495410671616,12.0,10.0,,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,4218,24208,2017-05-26 00:29:37
867774946302451713,13.0,10.0,Harold,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,0.661953,7416,34057,2017-05-25 16:10:44
867421006826221569,12.0,10.0,Shikha,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,0.6164569999999999,2538,16152,2017-05-24 16:44:18
867072653475098625,13.0,10.0,,,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,1,Blenheim_spaniel,0.352946,123,0,2017-05-23 17:40:04
867051520902168576,13.0,10.0,,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.471403,7960,32330,2017-05-23 16:16:06
866686824827068416,12.0,10.0,Lili,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,3532,19402,2017-05-22 16:06:55
866450705531457537,13.0,10.0,Jamesy,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,0.905334,35758,122789,2017-05-22 00:28:40
866334964761202691,12.0,10.0,Coco,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,0.984086,14667,52824,2017-05-21 16:48:45
865718153858494464,13.0,10.0,Boomer,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,5697,25759,2017-05-19 23:57:46
865359393868664832,13.0,10.0,Sammy,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,5079,26641,2017-05-19 00:12:11
865006731092295680,13.0,10.0,Nelly,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.989882,7810,28193,2017-05-18 00:50:50
864873206498414592,14.0,10.0,,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2,,0.0,8872,32505,2017-05-17 16:00:15
864279568663928832,12.0,10.0,Meatball,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,3093,14728,2017-05-16 00:41:21
864197398364647424,13.0,10.0,Paisley,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905,9113,30386,2017-05-15 19:14:50
863907417377173506,13.0,10.0,Albus,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,,0.0,4219,20789,2017-05-15 00:02:33
863553081350529029,13.0,10.0,Neptune,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,0.41333,4254,15426,2017-05-14 00:34:33
863432100342583297,12.0,10.0,Belle,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,0.690517,5366,24031,2017-05-13 16:33:49
863079547188785154,14.0,10.0,,,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,Lakeland_terrier,0.275242,1120,8842,2017-05-12 17:12:53
863062471531167744,13.0,10.0,Quinn,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804,2509,8614,2017-05-12 16:05:02
862831371563274240,13.0,10.0,Zooey,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,5186,19354,2017-05-12 00:46:44
862722525377298433,11.0,10.0,Dave,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,3605,17238,2017-05-11 17:34:13
862457590147678208,13.0,10.0,Jersey,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,,0.0,5063,20757,2017-05-11 00:01:27
862096992088072192,13.0,10.0,,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,23834,75402,2017-05-10 00:08:34
861383897657036800,13.0,10.0,Hobbes,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,10941,36475,2017-05-08 00:54:59
861288531465048066,13.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,Bouvier_des_Flandres,0.0826102,4254,17389,2017-05-07 18:36:02
861005113778896900,12.0,10.0,Burt,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German_shepherd,0.507951,3894,16919,2017-05-06 23:49:50
860924035999428608,13.0,10.0,,,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,2,,0.0,843,0,2017-05-06 18:27:40
860563773140209665,13.0,10.0,Lorenzo,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,0.583936,2214,7604,2017-05-05 18:36:06
860524505164394496,13.0,10.0,Carl,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558,5407,23939,2017-05-05 16:00:04
860276583193509888,12.0,10.0,Jordy,,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,,0.0,3562,18538,2017-05-04 23:34:55
860184849394610176,14.0,10.0,,,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,,0.0,5983,16918,2017-05-04 17:30:24
859924526012018688,12.0,10.0,Milky,,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_bulldog,0.254587,4205,19809,2017-05-04 00:15:58
859851578198683649,13.0,10.0,Trooper,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,0.899086,3605,15607,2017-05-03 19:26:06
859607811541651456,13.0,10.0,,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,1614,18856,2017-05-03 03:17:27
859196978902773760,12.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,malamute,0.216163,31094,91357,2017-05-02 00:04:57
859074603037188101,13.0,10.0,,,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,,0.0,13999,34402,2017-05-01 15:58:40
858843525470990336,13.0,10.0,,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,3577,15773,2017-05-01 00:40:27
858471635011153920,13.0,10.0,Sophie,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407,4998,21845,2017-04-30 00:02:42
858107933456039936,12.0,10.0,Wyatt,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,0.863874,3008,15989,2017-04-28 23:57:28
857989990357356544,12.0,10.0,Rosie,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258,2664,16386,2017-04-28 16:08:49
857746408056729600,13.0,10.0,Thor,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,0.919832,10982,34880,2017-04-28 00:00:54
857393404942143489,13.0,10.0,,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,0.8415969999999999,1695,6017,2017-04-27 00:38:11
857263160327368704,13.0,10.0,Oscar,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,0.998021,4674,20378,2017-04-26 16:00:39
857029823797047296,12.0,10.0,Zeke,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,0.968623,4146,19300,2017-04-26 00:33:27
856543823941562368,12.0,10.0,Callie,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_bull,0.30691,2983,16594,2017-04-24 16:22:16
856526610513747968,14.0,10.0,,,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old_English_sheepdog,0.798481,1945,12079,2017-04-24 15:13:52
856282028240666624,14.0,10.0,Cermet,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,0.8765430000000001,6556,28300,2017-04-23 23:01:59
855851453814013952,13.0,10.0,,"doggo,puppo",https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,18406,46399,2017-04-22 18:31:02
855459453768019968,12.0,10.0,,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,0.389513,8556,30633,2017-04-21 16:33:22
854732716440526848,12.0,10.0,Marlee,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999,6378,23434,2017-04-19 16:25:34
854482394044301312,13.0,10.0,Arya,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.26024200000000003,7183,30095,2017-04-18 23:50:52
854365224396361728,13.0,10.0,Einstein,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.90708,4897,19399,2017-04-18 16:05:17
854120357044912130,14.0,10.0,,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,0.8548610000000001,7834,32830,2017-04-17 23:52:16
854010172552949760,11.0,10.0,,"doggo,floofer",https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.354733,3302,16649,2017-04-17 16:34:26
